(22,23)	9.48929440975
(23,47)	8.81229841709
(18,23)	7.08699655533
(3,23)	6.93826460838
(23,33)	6.05613911152
(16,23)	5.61217427254
(18,22)	5.60262268782
(22,47)	5.30465859175
(18,47)	5.25171720982
(23,43)	5.0959802866
(1,23)	5.02325695753
(1,22)	4.93161451817
(1,47)	4.62297648191
(22,33)	4.607919842
(3,22)	4.5123526454
(22,43)	4.33549505472
(15,23)	4.27852928638
(7,23)	4.24500024319
(9,23)	4.24230724573
(43,47)	4.23000743985
(26,47)	4.14597344398
(17,23)	4.10761642456
(6,23)	3.89010055363
(22,26)	3.79807502031
(15,39)	3.76474788785
(18,39)	3.63845351338
(23,26)	3.62374156713
(23,39)	3.60584881902
(33,47)	3.59221038222
(7,47)	3.52042856812
(18,33)	3.47928649187
(16,39)	3.39884805679
(23,36)	3.36341804266
(16,22)	3.31107699871
(23,29)	3.30192494392
(23,37)	3.26897993684
(16,47)	3.26251268387
(16,18)	3.20483103395
(7,22)	3.1732661128
(23,25)	3.12300211191
(9,22)	3.10588485003
(3,18)	3.07065147161
(3,47)	3.06579378247
(17,22)	2.97817248106
(16,33)	2.95791059732
(17,18)	2.81541097164
(6,22)	2.75418898463
(18,43)	2.73844379187
(1,18)	2.70719534159
(15,33)	2.68754059076
(15,22)	2.63892385364
(26,33)	2.58838424087
(22,37)	2.5382720232
(22,39)	2.50309601426
(23,40)	2.46068483591
(15,18)	2.45305764675
(25,33)	2.44808128476
(17,39)	2.43782015145
(15,25)	2.41740959883
(3,7)	2.39406989515
(4,22)	2.39075110853
(23,34)	2.37559482455
(23,30)	2.34307605028
(33,43)	2.34062710404
(22,25)	2.33677226305
(7,18)	2.31374320388
(4,23)	2.30585354567
(23,46)	2.29695317149
(1,28)	2.25468292832
(1,33)	2.22895547748
(22,24)	2.21455350518
(16,43)	2.18598428369
(17,33)	2.16367189586
(18,26)	2.15829208493
(7,9)	2.15632141382
(23,28)	2.15563620627
(26,39)	2.09895417094
(0,23)	2.05960920453
(1,26)	2.0387827754
(30,33)	2.01836541295
(23,42)	2.0006365329
(9,16)	1.98627378792
(6,18)	1.96342897415
(8,23)	1.92659315467
(1,43)	1.92354087532
(22,28)	1.91993629932
(37,47)	1.91164112091
(1,3)	1.9071225971
(0,22)	1.90471452475
(18,24)	1.88981884718
(7,26)	1.8780002594
(17,47)	1.87754237652
(0,18)	1.86614817381
(15,26)	1.86386212707
(6,33)	1.84755501896
(9,47)	1.83660930395
(6,47)	1.83201551437
(1,16)	1.82504093647
(18,28)	1.81313564628
(9,18)	1.80687490106
(21,23)	1.7764737606
(3,33)	1.77594946325
(18,29)	1.77029238641
(5,23)	1.7593190074
(26,43)	1.7483754158
(25,47)	1.74429000914
(23,24)	1.7414714545
(1,7)	1.73266430199
(18,37)	1.72809667885
(9,33)	1.72421187162
(33,39)	1.69125971198
(17,26)	1.68063956499
(3,25)	1.68007420003
(16,17)	1.66658958793
(11,22)	1.66461245716
(3,32)	1.65971067548
(15,47)	1.65569370985
(8,22)	1.65524999797
(1,6)	1.64696314186
(3,16)	1.643596977
(23,35)	1.63091596961
(21,22)	1.58030435443
(7,16)	1.55819503963
(20,22)	1.54947443306
(20,23)	1.54041800648
(28,47)	1.53988324106
(18,25)	1.53757759929
(23,41)	1.53728090227
(17,43)	1.53518596292
(15,17)	1.53207121044
(9,43)	1.53156810999
(6,26)	1.52912567556
(40,47)	1.50209290162
(4,47)	1.49365743995
(24,47)	1.4870621413
(7,33)	1.47725860775
(1,15)	1.47530272603
(19,22)	1.47271685302
(19,47)	1.47271310538
(7,25)	1.46588753164
(25,43)	1.46383610368
(13,23)	1.45618794858
(23,45)	1.45079313964
(22,42)	1.44109013677
(11,23)	1.43227928132
(4,33)	1.43210172653
(19,23)	1.42622075975
(3,26)	1.41981617361
(7,17)	1.41342635453
(39,43)	1.40628430247
(15,16)	1.39998483658
(3,39)	1.39429213107
(22,36)	1.38726896048
(6,16)	1.38700470328
(1,39)	1.38627168536
(1,9)	1.3836029768
(22,34)	1.3833283782
(3,44)	1.38301575929
(39,47)	1.37329384685
(22,29)	1.3675134182
(20,43)	1.36695082486
(1,20)	1.34862646461
(1,25)	1.34495163709
(0,9)	1.34297928959
(23,32)	1.34020349383
(3,15)	1.33558419347
(7,43)	1.33106963336
(15,43)	1.32671396434
(1,29)	1.32401704788
(3,9)	1.32385791838
(29,47)	1.31363791227
(7,15)	1.31238135695
(36,43)	1.31122856587
(3,43)	1.3072154671
(28,33)	1.30437559634
(9,24)	1.30355138332
(22,30)	1.28768420219
(18,36)	1.28412339091
(1,44)	1.28390439227
(37,43)	1.28350580111
(7,39)	1.28153454512
(16,26)	1.2813757956
(33,37)	1.27580830455
(1,17)	1.27330331504
(36,47)	1.26942123473
(42,45)	1.26789366733
(26,37)	1.26039816812
(46,47)	1.25902700797
(16,28)	1.25110641867
(0,26)	1.2433431223
(23,44)	1.2394836247
(0,17)	1.23367710412
(0,43)	1.22436821461
(21,33)	1.21794357896
(16,34)	1.21225939691
(0,33)	1.21186468005
(13,43)	1.21171826869
(1,24)	1.20964048803
(25,44)	1.18629863858
(6,43)	1.18103577569
(6,15)	1.17937992513
(3,17)	1.17754006386
(9,15)	1.1740751639
(24,26)	1.16907151043
(21,47)	1.1683755964
(7,36)	1.16771386191
(22,46)	1.16492857784
(3,6)	1.1460724175
(23,38)	1.1413551718
(6,17)	1.13547413796
(18,21)	1.12135586888
(5,18)	1.11947908252
(0,47)	1.11420919001
(9,25)	1.10961563885
(18,20)	1.10279907286
(21,43)	1.09372442961
(8,18)	1.09181305766
(6,37)	1.09177126735
(10,22)	1.08479097486
(25,37)	1.08233948052
(6,25)	1.06724553555
(9,17)	1.06432983279
(23,31)	1.0604403466
(3,28)	1.05752911791
(33,34)	1.05696386099
(9,26)	1.05195543915
(7,20)	1.04964948073
(9,36)	1.04713020846
(1,11)	1.04523963109
(26,28)	1.0438109003
(25,26)	1.04285574704
(5,33)	1.04116897658
(37,39)	1.04054129124
(24,33)	1.03925206512
(8,47)	1.02414808795
(1,36)	1.02244535089
(11,47)	1.01523119956
(26,46)	1.01130389422
(0,1)	1.00814679265
(18,42)	1.00795789063
(18,34)	1.00693896413
(0,6)	1.00131749362
(44,47)	0.993636544794
(6,39)	0.99111263454
(17,36)	0.989644125104
(18,44)	0.984607223421
(4,26)	0.981986887753
(22,40)	0.981236562133
(27,33)	0.975739471614
(0,28)	0.968343824148
(19,43)	0.967615224421
(6,7)	0.966333776712
(22,32)	0.965690046549
(19,26)	0.965400904417
(6,9)	0.958776958287
(34,47)	0.946843393147
(18,30)	0.945312127471
(22,38)	0.941512331367
(11,15)	0.938727717847
(18,41)	0.934526517987
(22,44)	0.934487052262
(15,28)	0.929170131683
(4,18)	0.924850560725
(9,20)	0.924185656011
(10,23)	0.922854878008
(3,10)	0.921507775784
(17,44)	0.919817739166
(20,47)	0.915898516774
(5,22)	0.914922133088
(0,16)	0.911537237465
(28,46)	0.908832659945
(19,33)	0.907353326678
(7,37)	0.90679576993
(29,33)	0.903598159552
(18,38)	0.900761235505
(16,25)	0.89036180079
(17,35)	0.888816229999
(21,26)	0.885155394673
(17,25)	0.880097925663
(22,41)	0.878388747573
(20,25)	0.872569710016
(40,43)	0.869506445713
(26,34)	0.865620650351
(25,39)	0.862984538078
(3,46)	0.852985575795
(10,47)	0.848320510238
(25,36)	0.845325659961
(1,37)	0.844820842147
(33,44)	0.8443873059
(18,46)	0.84237742424
(7,28)	0.83863504231
(7,44)	0.833854423836
(29,43)	0.832028023899
(16,44)	0.830309055746
(8,33)	0.829110637307
(7,29)	0.826764121652
(26,45)	0.82431483455
(23,27)	0.823941469193
(12,33)	0.818505440373
(15,19)	0.814675349742
(11,33)	0.812885962427
(32,47)	0.811540756375
(2,22)	0.810281850398
(16,36)	0.808153957129
(3,11)	0.804255768657
(34,43)	0.802889361978
(33,36)	0.800334483385
(28,29)	0.790347557515
(18,40)	0.781996358186
(9,39)	0.778755992651
(1,30)	0.777168139815
(42,47)	0.769641492516
(13,22)	0.769438084215
(11,18)	0.769082456827
